sha256,verdict,vx_family,av_detect_pct,contacted_domains,contacted_ips,analysis_date
dcfd05792d6f5c73df086600a3290e3cfb31e2a66830c20e7dec9c1b1dae7250,50,,,,,
b77ebb6e90597ae5ac2448d31bf90628b0de1583d1d63e61fac0c1ccaba751f6,40,,,,,
cd350c97a6532ee20c1ff04dee4087dbbb80fbe1c8bcd87ae2bfe9e57bae1e77,40,,,,,
a4aa633da222e1012e24ea838231981a3b8ed4c1b5ccd61aba3f3a688f1f9505,40,,,,,
0f1eab107bf0a057aaa77eda69cdd8f07f2715fbe11cc6d59e8cc46a9a67aa78,40,,,,,
70c7f04f00fe4bfbd1d8acab6f1dd2d6cb19f428e1552371578ce15d46318667,60,,,,,
cb48424c109e2bfc1fbcd602f00ac87fb3cd9bae567f2a7dd8d7e7e2bc780ddf,40,,,,,
0ba52765e29d77b22dc5969b6b719e30a7a0572269dacf12d7614c6122ae3727,40,,,,,
c9f531941ca63037f14f413b782832a85c865424610abab4957e9df58a56ac03,60,,,,,
93dea21b573cbeab9ffe3b7bf51690a86a3fd6a9e0bf63161e910ba9e31c72cc,40,,,,,
8fea853a3333ad9d5f344ff761cf893cecc7a2e6eb82dd48a8eacbb5a9d0ad2b,40,,,,,
a1f0dea88c36d394742e0dcd9e1bc6eab85b91cb3c7a6b3d86fd6b66034f9a27,50,,,,,
44fc541b775d30e19662e795f61aea1ba1e53d38c869e226dbd88bf764a0b248,40,,,,,
3da060d24ab30ee86f164647777d71df6266631c4fe4af7a8d707cfacde4e142,40,,,,,
9243ee561bab7463eaff749a326369f2e748c03aa57287981292a3fc770987d5,40,,,,,
0fab98fd0bbebe0b2a48e623f2bb05ffd86b603bdd7984a70d84d18ba6458fde,40,,,,,
eaa7025de2b81dfc207a8205bfa47349977f19d7c1865d356dd66a07f7967c50,40,,,,,
eb794c0d83dd70da2683d863604b1a737bed5678bad8b0978a1abdaadcfe12a7,50,,,,,
f7ea355d15c4fafd696917c9a2e46d9dfcc926be79fd4eed8599f98ef1b60093,60,,,,,
7098809c23f554bdfc3af31b5ca479d4a4f0dbeddfb44910e824b6abb134321d,40,,,,,
f5f085fcea874098026932e0ceb7834aec5956332901bca5345c7b8fb9a0c305,40,,,,,
6cc5112bb018a3bc1306c9e768d15e7e401fd250492fdf4b39e57c93d4aebe71,40,,,,,
5e8640ba3802c8736703550e17a38bcf0edcc96e22e8e7db5e818f7f5af206f3,40,,,,,
f6046f44e3f38795e19ac00c6ae4381c5bdb6a0edd8995fd228e5e493f9ee30f,60,,,,,
c0683be4c90eb1b2f87cd05bb651589817f32935c5390dc3afd5c7a5ffad3cdc,40,,,,,
26aad19be088cc44beab2833129359faff9dc7360cc9e742c4ae549c29f015cb,60,,,,,
d4dd86d06d61dbeac00e75a2aa3b5670739e2c6a37999f842995972f813d0130,40,,,,,
73a8210f2b300395452f12ffef6d8f9cd2b0dc848a15590cd2a27d2824eaa2fc,60,,,,,
08f14bfbbfa93c5ac3f90c6c3b32ced5e7a66c091339b3bf586959c3cb2ba0e8,40,,,,,
c53c97a04476f6762b1a33beea5f60ff99fba1c2187be8e8c2f241f76587ae8a,40,,,,,
5d7f27ad5f7d53e3ebd4d046344c048c69e5a2d7fcf243744ea6f04153875682,40,,,,,
c384f88e75ff609b4e65d24045ae4deb5f45c454dd157b2c6e5b6b9ecbb6f11d,40,,,,,
dddb40ea6666b67f3215b471578942452779bbb2ecc4af3df34027b91d922328,40,,,,,
a16bbab14db4881fbbd7c0cbad9675179134804b5e6eb6e6670d4cca96dadcca,50,,,,,
79e96b5668d3ba7542f431b918933d7624cc8582d063505f73e76d1a5e8da534,50,,,,,
74def41e1f4336e0f3e25a3834350efe8b0eb335f019b3ceea2912e2492d252f,60,,,,,
e729598cdcbe29f723b623f31ae2add2b768c70b6eeeb818d595b372c740a2ef,30,,,,,
2d80e39831654b4bc4554a55c3a58b76f7b554557c5e3d3d15c793b0c58469dc,40,,,,,
37225ae1b5420469a7a7d5493c954e948f6d4bb26f424dfbf0427951982049a7,40,,,,,
cf78f2a7b9b2b4bf10e6c62b3c76067c5786888ef30863e0416e49c9e2028520,50,,,,,
2a1f8e3a152bc41a0c806d50e55cfc9f39447e2f303e7b3dd86631026a6fe644,60,,,,,
e2875cb6e8250364b6b8de895db7f959a0cac1d516debdff4e2db723d29b91d8,50,,,,,
ca2f38975817d25090253eb4cd00a40ecd923ed36f655b692ea7038cf5560c07,60,,,,,
0c9057e4d23ad8d7d95a1d352d7c39a9a8eb426444dc776520d71948d727a6bd,50,,,,,
1dc451c1e2996c2787c71c2937062398eea8b3a6ff92d2ce820c15260b122eec,40,,,,,
e04c6b10273f3f7878dba849917706a8339621a643e30e47b1336cd45d39be85,40,,,,,
602ce15ad8f825d1ca5b54f8d156045024266a213fece81015b3efc7943d087a,50,,,,,
b676a6b6df7813c11861c9e532749d3e38873a29a7a79e64881e0bbfce598063,60,,,,,
948ed5b0cc6c558ed2579e6ee116fdf9d5e4ef47e38d14626c52b3454dd97513,60,,,,,
d9c0acfa2c3f518d6c0e28bf23b4073ebfce9db09d58b06d97cf3c4c713703c2,40,,,,,
7371657d2565affa8cf0be1e77f0cd597dfb812fd8d3d7892f9fb9619dde51a1,40,,,,,
43a4f5b7d6282cfeb13a46e9be2a0075e7c228041d1283a3af5478f46af5e722,40,,,,,
65c8a526af31f04db1422e212737055d1f6f47c551b6722daa3b15fb9d2bb683,40,,,,,
9a5792f85cc26f6be509e331011efa67d1de8983a67621e278eb000d25614478,40,,,,,
7250b17362c11588352b4b4b080a239955509aa66f060c3173e56c2008715b2b,40,,,,,
f1c4a813058c365f277e4274bc812b1a4d123452ae77bb8c290118f527f6e6d3,60,,,,,
900e9a8a31ce9cf017e4232a7b5e209ca26ea0f822d386f973d1245bab6096f8,40,,,,,
c9f832a8213db410e407d51fb17b3241123f878a02b853fd1c659441bf2a8ad2,40,,,,,
b281f1a608b7a4e2ae8b2ab45b9e04f485dcc64bb21561a7f4bcebaad89b49d3,40,,,,,
559be1a556dd6b48b6258d230ea8dcb016c501431b96fdf4b2ccbdd9d8747a5b,50,,,,,
2355e72fa938df164aa6f1eb09dfcb87ccf3adae0879fefff59d60f8405d99f6,50,,,,,
6908b51b1e72a2ecf49e2ad504e3b7e09f6ff3941b0e4302595c2e658f87ff97,40,,,,,
d331329e947bde8832774229a387d832bff4a9abc90d1b9f13cdb3ce555efcb6,50,,,,,
cafae44f7e927e3be01714b402f5d4ee9a2805a64f5a2c6b308a16386d8b0a79,40,,,,,
159c8b3e3e4a43dc5513907ccbbb179b86d29096d246667e3f36b933d4e4d4a6,40,,,,,
c2142f2dc607e9b080ff3e07741ae6b5e29e854076ad6b70e17ca4b0427079be,60,,,,,
5e3537842d8a8811506d809316885b41c37200539d081f88aac5ca6ebf11f1c1,60,,,,,
522fd5bfa26c0086b1be1b67e7d800a901a771a5a96c38b974f503348964917f,60,,,,,
1f69a89f741636725510dab9bfbb4c737e9b72c4b9e792f70961980987a87005,60,,,,,
ed6f4e90272d4f76dd5df3f95b81154cc214dc87dd9797e9c438df41d4d11af2,30,,,,,
3cc97bad93e3940d7b93652b7d0164ca47875c3996b47606da9066eb3a1ef9df,40,,,,,
7b5130c45a2cd4f3b9ef608ff64e49a247a28429dfdc0ff9db6c4c3718e5cc1a,40,,,,,
b908d978979080c79aba27be90aa3c35a91b119f09a367240eba61ccaf281583,60,,,,,
05b5d4dcf9271d8ee00012bf5d2edb529fc44cfcc05341565d9961b132d6a0a1,40,,,,,
bf192dcb49dd33e38f4f12e83431573a78413c764eefc14a5d2b03ceedd583ad,40,,,,,
3c98bc40c77ade4c5d45ae47b1843a6cf8492773ac72edd5c103fe6b70437b27,40,,,,,
f0e17b7ff1888eea4bb3732ac9ce1c4786043cd6a63e3341ced29d26652aa468,40,,,,,
a3dce0685d4de7dc00ff0cfb36e22fa9d7e2a78d733c6e53f23fe5d2670e6582,40,,,,,
f26ecb56e35beeaf78d4d250d9f3b4824ca40984814d4ca442b6de8707e3fc4b,60,,,,,
2ffc320332ff30d80c0a1da728aa59db136438338409cf01a96b71e488d21b67,60,,,,,
1efd77bb3ee194e14868ac6f8bef896e1a51c577491ec74006d7b30edc3e590d,40,,,,,
6930a375fc840e6d763bcd826ad04e9c034a776ddadefa123ca2be024052a473,40,,,,,
95991af8e6dd71863efe522f6bf96373f49c9af4f785b6e74909520fc42937cb,60,,,,,
2715ec16cc21a9a69df1f7f4ad3fdc94a71a31cd62c17ebb203a7593ab594be7,40,,,,,
d23e1fdb7fc80a17ffd8840fdb4a798f3ef22a86a83ecb4198ecd589bde073c2,40,,,,,
656edd848139c1931926d075a1ceeae43e7f6b19e363d7282661db7abbac972b,50,,,,,
16364e1aa438a30ffd62d7e5ebf91ff0811a6d12f49041a3bcd27d2b3b12ffa6,40,,,,,
543cc76a4ee179af9681fb90f8c30aa3d5129e7f43476bf2c79b8ca6958b3a20,50,,,,,
9c3ebc706a2e1be5931d62e1dbf394dcebfe91468b831e8aa24b3187b20da371,40,,,,,
00702a2e031fbd2ba15299e19f7eac0453725016e262fece129431919a1b9738,50,,,,,
623d68463d76dd1c3a07b3b0a211109262f30b8f8a91a3460e0a96bcc99b2ea5,50,,,,,
96f54ec4aa411fbfbf740f8df928c5627aada1ae9b19af21de05f9f430fca536,40,,,,,
0b0791877b137b46022ec548f76d824983206f32ec58d8cb20a3a21b9f1a06a9,40,,,,,
cf17ddc2040ebf2159dcd24be90cebd39133b8b52a0280621a3eae6294e8b172,50,,,,,
80423048d70e5460f5c53ec76a9aaa0116c240fc098bc3077946bdb9e373d106,60,,,,,
a82205ca828cf9c340de8a49324fb6e4eb4cfc5a1c2307f1fb3e20795217b351,40,,,,,
c16494783f78201253518c38ee5796b24e96590c99faa807c1758f14b9bb44ce,50,,,,,
07d87618233f3697f7322c97d11a3fd4fca1393df1fa9cd6f98941be7387a0ff,40,,,,,
a78a9e093375ddc3b2128c17a68149ac6cb1f3a4e458bfbf7237e00432600bf8,40,,,,,
076254c39a156e3763afe89dae80f7a6981ff901e8ec37cd4c08ef3ae3b38a42,40,,,,,
f352f073ba97b8bb9477b7f2a6f2b7bcfd63cf3454efd52177a51bc83cc05919,40,,,,,
3d0e5ebf41201150a43df55164c3459d97c2c6f7b16e931942b9fa8a9f44d38f,40,,,,,
a944a1fcf2af3ee44d852bab081abb9f18b95ee8e14fdd2d40d7446f90800d84,60,,,,,
fd826abe2f7bcc6ad9adeca77e882aee340612a45ff20e6cca927df018dda476,40,,,,,
6f79a75f88a8c9b760cea22caf8079064034f13fa5d07fe8887c3eb1d6e7c58e,60,,,,,
ac1eeed8fa2c344ae23e7d7713a078be8470ce17d422577040f5667218eb3a1a,60,,,,,
7382303d54deb8afec689b169792e5a2d990561a45392ece60ab42aa668de026,40,,,,,
0887d9be8b01c40b2bb28e5d10642b08af048af42a98d7ef70bb64a44cffc569,40,,,,,
3ece2ced1c95b0e1bfa93bdfd8a2fb94a2cddc8d0bdee202e688554eef969a57,60,,,,,
8d5d20d185c38c6b2077584990489d7cc48795799c382b6767d31ef439800552,40,,,,,
b0beda13213df9f1d5f1702b3991c1585d2ccdc986298a9821d772cfb258b5b9,60,,,,,
de114697e0d029dd17ac580665f69e82532672ff77a98253b7b246fbd31d6e11,50,,,,,
e93184eb0968503954734cd51f218faa95a6eb3886735bd630e9979f6f37158c,40,,,,,
0d5d9d24def94765b7350c06afbe9e7b9a415682c9c5da92a009468ec56f3598,50,,,,,
15220b01e9aa45aeb5b1f92dd68f49cbe4ce194e12690cb4ce39c78eb5050952,60,,,,,
744dbe2b0082e3fc76c194b8665cc7bb5830685ef8908e1f5d3da1d1e0c83020,40,,,,,
ab9b4e1a3bdea840914a9873826576c8105ca04372f89c5daa0430495fbb6170,40,,,,,
3baa267a3a3380caf11e09ad0a84e2aaee36850b1dc04c2894d6edb8a91f58dc,40,,,,,
0c3c2061de147034cc4ace67847facb27f069a94468aeed34ae61c2a2f7f9be9,40,,,,,
c112bda5664dfe95eb0fdc3955e2d2cc09118e4a2af90ac29c392963ec9e63f5,60,,,,,
e247b81e11a5713ba33882449219d6b99daa8f874f322275ef2a7c6b9aa96f22,50,,,,,
5e9748a4d93f04d8524c59dc7a411cc9c3cd83dd095ea3a0eb16b41071227275,60,,,,,
5917c0bc8590f9da2ec8dec236ccf33c9dd82c652674aff988535acb3041186c,40,,,,,
d94ac5fad2ab26ae87a7f3933e5a0afc7abc8d5c6823553a7a74196dd194aee1,40,,,,,
52a66ca7ab0a854db4a6eb7a1e82f38568f6d1783e8cfcb86b752a75b25ab8b2,40,,,,,
2dba65c591ddd08679d530f5ee663665ccf08044b166b564400d02c4b63a8e67,60,,,,,
72959d64bee92b5bc5c7772378464582bfd2b203d960a3c6685cb1524da8c19b,60,,,,,
14c6bcf6a42ce2e28959b81020b7e56d9b2fa5cbd0f510629a658d7b34cace84,40,,,,,
8a516e5e6a37464a04638722fa46ade0de6128e8c5df9056288018c3ada47de7,40,,,,,
82ee3cddf123a959a53832e969045f5552dee6867fb7d359fe766b37e8479bae,60,,,,,
222e69bfea798efad8226c9aa5c4b9c4325c8cf04eca56f26f0db696f55aac56,50,,,,,
9a7c9d416bb3782bb840a3c060521f7761cb6742d062e163ae16b3aa3434a386,60,,,,,
bfa69175ad8893ad0e627ee44764583ccbd7d9780aa62dce452b4da863d9ad25,50,,,,,
9687941cfab361c701a31f06a1612cbee714fbfda5da185e53d38aa3645746e9,40,,,,,
96b7b1c1d46793af5ad150b4d0a3c734361d8e7cee3d855455e573d52d8bd963,50,,,,,
5380c20942f03526cc90201763781ab07c849cdd0c5c2b2b5d7dbc6ba6bdda5e,60,,,,,
cab4446612260910c9b876cd9f9fe665676598cabd54e05c49e0a755b59e724b,60,,,,,
4ca109be6305d28c3b38e2dcb5169ade044589ed24fb12009228167bbf23860a,40,,,,,
5d84bfe616a91bb9b194a81c77b3791ae46e723075ac59e7227504c189f930b7,40,,,,,
06711eb316729a9b2cc419dda6db06199755e74d0e4495d6ab718feb6e65a304,40,,,,,
650cb8c341624880567569ef55ad918bf88103c690b4d195ac3be52d73eb2ab6,40,,,,,
d7588d8f4a7f9e9930f7dbf120cf3eda7f5f304fde688272d9dc325f7d146999,40,,,,,
eec7ce3288574ecd5741d8d6559e86ab8bb0395d58fd2fb2c9e8d93c852cce9e,50,,,,,
5c5b7e9846f74b482e240daaee12ac20eb78a71e73755bcd69156b9cd9d20917,60,,,,,
c611186f0c6988987b5fb99b7dcd9bfa4a1ef18748763c5fcf818db9fa5fe7d4,40,,,,,
46f90291d788c9440edca1ee5764c67cf8379e27608bd014e7d6bc4df56d8029,60,,,,,
ce89cab217321cf6c89af184c87bf37f5e059253d4a34b4ae247c36e8909ec81,60,,,,,
16fdcfbc4c5d2a7d5e2ccfd28e4b99208797c91315390718de532d9bd9e46d20,60,,,,,
33191ef04dc534c183ac9b6c69ff711ce1ace1568247a9b90cf60decdec6ec66,60,,,,,
f8aa88648454b1fe817861a084286a334fb678f2b7851012530f6abb093f0eb9,50,,,,,
b9f03186a5aaac464f8a795ca2d9d2aa9311d2e2812cd76a9f268735f777ccd2,40,,,,,
db349f3d05bcc87a8fdae8cb6bdce1496144f0256655381ed8fce36a5c8848e6,40,,,,,
0086f90965753f35445bf20015a7c69d06caee011a2bc12d3764c51374c965ac,40,,,,,
46ad07abcfd2e8c7aec61c75fc383bbf5fd7dbe898cfdfd54bb20c21b225a7fe,60,,,,,
61a5cad4d45a399f190f17ccd65165bc4b14b85c6380b11e1f42e9b8fdc56e36,50,,,,,
84736521622043b8910a8a5dc494b467538c63b3797ddd5a8ae96b0600ee8c4f,40,,,,,
77ae10f3976001f85b8b061e64bc53c76b65e909c3c6d82304247d971dde63d9,40,,,,,
e3217bd3db3571bbac0e9c45d9ca35562a2e6f7443dfc39b8f79e2ead993b91c,40,,,,,
fb1f6d0e1f40948d48fd723f2dc78a8cb9ebc50ce4ba9e4a62831fc9bcc63805,40,,,,,
1f8e9762779de7628876cce7c71cbcf3a2c31b3bff6adbd2bdc5f50f29768637,40,,,,,
04e8b429b61391528580c635f38425093e8f3c86d04c296033157dc39d3b110a,40,,,,,
f6dca2287cfb79acaf39ea0fc116ee5470bd75e425974444ff0f2bb745eceb14,40,,,,,
00c2618ff7d0ee6b047616211c40642043a46a5b34680865ea1aaef3521da5a7,40,,,,,
822fc324e49313e4a11eb821d41b3c8cf5fcbd1b24bdf6752f48e20b5650846f,40,,,,,
1ae302fbca391350f686b85e59e6d2e4860c1dbc259777256a9b1ceeb822e0c0,40,,,,,
318ab1325a76a6569f8afdf9d3e75fa1597ca39e8fe07fc8ec2d7d0ebf608cde,40,,,,,
86ca48536085e150c467bd11965a71b73fa46a9bbd7b943e1137b1c8ea640ae2,40,,,,,
a674e9af069efb6f225d9e8f245158c03cb6c3749fe548c905533655e19f252b,50,,,,,
2bc6a1f14d34553bde7220a3b7e81cafb7cd877ec2696493bb2a66f4daf61642,40,,,,,
0a9f0df82490ea3d9a5ef22e88826781ed35adc11a159cfb82f4751125b970f2,60,,,,,
1d3792ac98477650c6a3a74927bf3c3ce0faf6e63ec8c81b38f1ccf7a4d9cdfe,40,,,,,
30a376f80eebd109b4e9725869fcd13f350962cc71f3f4926118971196529fe7,60,,,,,
a60f93644e872b7a30966d226b7ca1c9f1c69f4d61e3796def250101996a7b88,60,,,,,
231fa96285023fd91cac3b00f430f3fb423424192f345034727a1a83196dd897,40,,,,,
913871ed9b0eaf617c129b582dd8051a7a34f2bd1941430c5e1e3c28a4b56354,40,,,,,
9473c236377870ad3ed8fcc405519d2b63c94033b734b9aae1f2a326d0d94ddc,60,,,,,
db8e88adbc5a92bf442da947368fe9a4303a502c8119e80878fd57a54ee02364,60,,,,,
e5382de900a49c2d0bfb9c839f0ed65cea7321b898e0712a1bef8cd5761e6bad,60,,,,,
234f33ad52d9ac7c94cd3ec645eb6a209d98d105c3bdb542342d1c771615897f,60,,,,,
f44ec9b19a3f373407ab24722ae26cf0f1f22a60eeb5dacee84afe795918b02d,40,,,,,
87f06b168db6ee4f5be751eb730e14e2d7e688453d62e3370b86c9753694e1a2,40,,,,,
6f2f2828d75c95cc8ebb3a8054f81d3dce36f609d4721baf38e28144da689c68,50,,,,,
9480620cc23035a4b72ce78260ec4298bdade9e8f734769248e6e59054566df1,50,,,,,
6a4ee8db531a6a16704e307aca3e0e652c60fee80d93fbef810025848938dcba,40,,,,,
abff0160dea00e21169a98e22b71b0a43dcce46057d9788fa8994113495a1acd,40,,,,,
1175e96c0928450d7c7501442f8dc65dd8fe3be2e4c2ba215cd797451d828f20,40,,,,,
a132f3640c912a81da054edf987d7615c467d72f225eab1b1c973e03c00d9444,20,,,,,
65dbb4787f205192fe58ae7846e421035ca1cee8cf4ddb768f0a0756c4687c8c,40,,,,,
a727638f7e5d104818b5f7bed0add61a695b639fb1ba49860da727c032273b87,60,,,,,
164cb232b4941ab8ea9b92d5460385ad3c56cadc4b852f9ac972b0c90bf32899,40,,,,,
e53a50775cf9136bcbc46dde00de45231f5b7aae958a04ac8321d4850c731f28,50,,,,,
97359fa2251b4f978903f301a0c0e783c7db513aa016a04ffa15626854ccc2a7,40,,,,,
11553b1e8e777bb3959f28f63864181daeecff7d130c4bee971c887d52dd5700,40,,,,,
805aa6719ddc1115d2cb7cda9e010d1d0b43931f4aa5090e646d455ac3153848,60,,,,,
b3333cb88e3cb26a2bb3ffcaa67a22f39534075dad7b761a119f2a1a7a8f6a0b,50,,,,,
a7eedc80c6210305f0442123ca0e9f059317180aa6dfbf08cd782145c7daa101,40,,,,,
bd72f0684354e86c38961c7910f79eccff892c72d060e460e33bb016ed5ff623,60,,,,,
a15148554b5db8623aa6f3ec83331d40545fff7e59d270473b6a0ccc5becd06d,50,,,,,
e8ff1be5f81ded439568183f20f6373b331fce16827c1771e66442bcafff9cce,40,,,,,
70f6d19181c2b470cabded22d36e11b26116f288974a787bf8f838cd5f43c515,50,,,,,
4ae66296aad4b9ef265d6ac07e4d395c8c0f8bcb23c2d327ff62eec84ceb6dff,40,,,,,
ebf6234160bfb2008acd4d7ad9902152f2aa355dd4cd9f3216cf1ea0421561b6,40,,,,,
53d87d84539440e4153d0f439df28eb4cff89eda17c50c29ace5234e03a76127,40,,,,,
bf63943cab18c1d30c23e1dfdff4bf3d8ce19cc1f97124309df3f28983267f4b,40,,,,,
80b4588ebb398c699b430e4d1496efbafcb7bf9f28f17b00fda5532ccac28889,40,,,,,
09b76eb0937a6cc006c8ebc84e212176b18e43d619649fcb53df5def9c8be49f,40,,,,,
d936bdfd5cfce35e7e378dc5f37f717488872b13425ae896e986199a2c1579d9,50,,,,,
34a984bc74708fd387d0c1c8a859c8e1bf8bf33f5f7dc1da1f6fcbf587ead396,60,,,,,
57ee84ca557399ab2cf3b7319ff5a64408cc547cfd43060e0d8dc3a921c999df,60,,,,,
3acd777bd84a361a967ba03316cbbefa29679968d81e7183c9c4adec8131272c,60,,,,,
071de82b76010b20908a047bb12dbb3fbb1c011ac6d06b57acf8825fe060a9bf,60,,,,,
c0d6605693c755f36ecad5ae34078c0655066b90a98c7e27b08b4c4aa67b5a15,60,,,,,
499f0730120ad2fba74c363c5ae4f1a24ad0f6c0ef51b9b0281fa0e98a7ac794,40,,,,,
dea3f8e811527eac2ca2799a13610f1ad234c495350785ebd585d321c48083af,50,,,,,
a4f9fe046ccbae11acaff8c8240e83876be5380d9569a79450ede2728995a48b,50,,,,,
769dfbca60cfca6baa7dff03a60ee041b78bd0f04ea3deda3a85a8f0c4928979,50,,,,,
9fcf43a1cb172577dcfcbe574d6a6a9c18adc79e8fbdb0575bee970d8b74fda7,50,,,,,
a133a1f1b00fa2ff02da945957da0dab7ec25cfe47312bbbfd5383b8fef71200,50,,,,,
97abcd987e5a01ccd7b21901440c57b569b992a31b6baacd785032dea5956c2a,50,,,,,
2512f4567218ee48b4a838fb5ad5b3f9ec7cfea89d1f60094d4f4f8de8cbf873,40,,,,,
5fdb928106a564cac68565d2880e5f0a54d7776c367741640f6e2e35072ae4fc,50,,,,,
879dd65f39bb4098b1d3d291869c6f0167dae24fda54cea1773c1804379f8272,50,,,,,
7133de831114043f9cc060a54e6c7318b37bdea7620a5671df3882bf49926c40,40,,,,,
a3cccad5f6e98aa7fb6b56c03b2dd1313a87c5e0b9a46f5761d732cf5f3bacf4,50,,,,,
b2daeae3e7cc051f193d17f9848679e7bff3e722263850f29d73b7d275df49c1,50,,,,,
601009ba5a17d41c59c38acf63135c59465cfb02eeb97c9a3973670d9000ba12,50,,,,,
4144b9cc448930b66e25976c6948777711c85f664338965531f8c773ad3d60b9,40,,,,,
1adfe64c20a9e0ec8625ef833b81288dbb1af3ebe44bf10903a87b372937d2e5,60,,,,,
7b2fa6fac688893214c6fee4cbb08fc732b3778cc6d30d38ab56598cf76c2c01,50,,,,,
c10e5cdd99104ae301347af9d022f1cd06153d7f3ffc86eea1ff265e648d40d4,60,,,,,
96f61de90a974ccc68cfc41e4b6b37fce21d7a05504a20bd13dc617e97259e02,60,,,,,
de7ec3edafb69bafa290585f1c27b238db20f7d73522ff9fe2ff3fcfec48a1d7,40,,,,,
c1ad6a2e3374b972b5d1bc9b0538b3997b22ac1845660179b57ffd1b382dd05b,40,,,,,
68c9449d10939e6c515874f9a9bcc7411994ed2fff112ada7802bd7b0839eeb9,40,,,,,
9d7420ee9e5d267c78ffd1cfb3d70ae9dbd25764454d057f4840ac76bbd13405,40,,,,,
e6933d071e4ac5d9ebca364bbdbca06b914f4747b38b91a4226c2160620034a0,40,,,,,
3a80cfd90f312fd5c3713d0308aca15956bf8b24c8376383c5837753b9b15039,40,,,,,
ed7c487f915432d9464e2af0a83002ee93596e86e076f3c917e439e5b844d08b,40,,,,,
4948ab7c8b72697b5fd182487a29351d7f0ee8be4010abb8bbd3eeed2a282b13,40,,,,,
abab0097331522741e74d8a69f6f0153442cfd73fd5c98e1f5c09dac3ffe7620,40,,,,,
6796c6179f2eb3bb0f7ad7a264d45261020eb363ba6aab0a74b29d6973d20898,40,,,,,
096a6dbb5bb330c5e14559ff1a7081bd274c07c07e2545755b93a93417e32629,60,,,,,
c533d301648561e1151470e9308b7745dd6170573273414824295657847f3a5a,40,,,,,
6bd0d16f9454b1bfe7a69ac3b483ea788f4c6bcc29344346e621111514907455,60,,,,,
d015510fd6659fccb3e398af0f70b1e96389fce63f1b640b729594cd23652b1c,40,,,,,
eb258fe99eb1cf105ba97236830732ab2e81ea3e216027990676055dc5a3d26b,40,,,,,
cdbd57f0c8c0d266f6c0e350f9023d32dc53cfd407c1ccb9d1ed1c793b1d000b,40,,,,,
62c1a8f0a100a673482510a5e33c31626d3786db7729d6a1ecfc30aca564ac80,40,,,,,
f6e2a3d43dabd92d46e86c68e74c99c2308ad252b989c4a68ce65d5c4b08c915,40,,,,,
7461067b1c6d5c8b94f2ab1a7e80082193873eb5b75e8f20d301a3942b399e73,60,,,,,
fb518f2363561dbc103d2347c1c2e4950fc5c4a12fddb571a8827706c435834c,50,,,,,
851124db226e39ff38480cb288f0fe5e25b281afdc0232dd7bb65b2b9f8a6fdc,40,,,,,
6b8194fb37a4ce56d2aff29c0ff6da9508853879058d4b9be3e64b09f07b118a,40,,,,,
3fd116da30a9cc878a39f811be76a44bfb57d93e64e2c0421700ecd95fc5d751,60,,,,,
f693845a65feea7292bea737491d476d6404ccbe557b91a3a901a4210ebea733,40,,,,,
8574ecd4300d4a262858e8ebf5b12a529ad8165710dc616b8ac4e7c47c9e6489,40,,,,,
372307f0d09f0377f189959e5c0ae4bb0553a710763203ebb278dee90e6846b4,60,,,,,
3f82b7ca6fa067b4aea9a11467016a78cddc8c1ce09a3a3d890e520d9438620b,40,,,,,
87b190c0016bd11eada44b6bfb703b77b7a8a8473fb6de1479d60a8b8bd99e8c,40,,,,,
4181ec24509fde4a5caf4365621fc8566782a855f1cb32a5a53f73875565b445,60,,,,,
ead97715dee12b5913c902bf442755e05d24b60a05f3a8142f59b209ba9aa766,50,,,,,
ad12abc2a13a4b2e6a70a77fc208af3162228ec2d349a2c84d51d2617fd7edb9,40,,,,,
293d461e005d7ce19f295277b54311b906bb690950e1295d07d3580d1acb66b2,40,,,,,
3cc3f042c5b0860e201f16f3fb08e88b0186097b724a8a6af3fb5f13d6ae7501,40,,,,,
6415c1e28d5b010148a26b0e72b1a6e71129db1449be26ffdddfa4dab8ea441f,40,,,,,
185fda87eb439eabe56899c3428937062df0d607130cc31a1e48fd47ae11a19e,40,,,,,
2649878901f34fcbf49823aa44b8a2efe62dcc418f9669363d8e549f92f1fd93,60,,,,,
da6687b3b6b0afea4322236236e4d041c91602fbaf40eb74ac397cdd5505b911,60,,,,,
79bbbf7b393fe01baa7a29ef1c23051c1cf9c9089eea8e981bc6336516f6b244,40,,,,,
7da9a242c1bb6abeb0346ed35bb909e82da1718794895041fa59fc8f4f96e3be,50,,,,,
3faebffe6589ba0da991509f1327dc245082d9b1da1382e4650c9376288c3fc9,60,,,,,
e7407a0fe469fda07809db9a264e4c423d9f740344abca7675e9e78a9ede9f3c,60,,,,,
5cf72bbd72f4cfe7a0b6f867c9de64d62d703db36c28039b825c88ac61af855a,40,,,,,
e8fec6cb888d59401c00b0ba9dcdff2285a71c88ff82de1ede13766ecf2910b3,60,,,,,
e5689f91e90b31d3affd7b2ae74cfe36abb626f923e4f38f816e0ab6bb85ad6a,20,,,,,
b4a391801d6837dc70969cfeb1af0d5e2d05559530392a64a854890161366cfa,60,,,,,
f3abdc82d3b33b0d9ffddb5abb92bcafc8a69b6386744a7e60f0ce747b49a814,40,,,,,
7f7336063b53374d90728a7c1b9fab6defc51b354068b08ccd834f82201b5664,50,,,,,
